architecture,seed,forgotten_domain,model,evaluation_domain,evaluation_scope,accuracy,balanced_accuracy,precision_attack,recall_attack,f1_attack,roc_auc,average_precision,log_loss,true_negative,false_positive,false_negative,true_positive,samples,attack_rate
mlp,2026,NF-BoT-IoT,scrub_r@lr=0.001,NF-UNSW-NB15,retained,0.9980459441425984,0.9886490425808736,0.9968213604577241,0.9775561097256857,0.9870947434686811,0.9992060757899862,0.9933334709769978,0.008366715591510284,19373.0,5.0,36.0,1568.0,20982.0,0.07644647793346677
mlp,2026,NF-BoT-IoT,scrub_r@lr=0.001,NF-ToN-IoT,retained,0.5568416227366491,0.6313749183199645,0.865887590428492,0.4789903032168693,0.6167872361510257,0.5053411820743715,0.7765650127821797,2.355789208121566,1747.0,482.0,3385.0,3112.0,8726.0,0.7445564978225991
mlp,2026,NF-BoT-IoT,scrub_r@lr=0.001,NF-BoT-IoT,forgotten,0.15089256995818592,0.46388083606234676,0.997856951513528,0.14998389434691578,0.2607721656340789,0.29945106565737906,0.9980402110831051,17.015907958668922,28.0,8.0,21111.0,3725.0,24872.0,0.9985525892569959
mlp,2026,NF-BoT-IoT,scrub_r@lr=0.001,NF-CSE-CIC-IDS2018,retained,0.9256332493272393,0.7411434723627972,0.9792048929663608,0.4839782345828295,0.6477847461056039,0.7846685548867107,0.657430841385643,0.43112384115440333,20069.0,34.0,1707.0,1601.0,23411.0,0.14130109777455044
mlp,2026,NF-BoT-IoT,scrub_r@lr=0.001,RETAINED_MACRO,retained_macro,0.8268402720688289,0.7870558110878786,0.9473046146175257,0.6468415491751283,0.7505555752417702,0.7630719375836895,0.8091097750482735,0.9317599216224931,41189.0,521.0,5128.0,6281.0,53119.0,0.21478190477983397
mlp,2026,NF-BoT-IoT,retrained,NF-UNSW-NB15,retained,0.9991421218187018,0.9972482098500266,0.9937733499377335,0.9950124688279302,0.994392523364486,0.9999356868948487,0.9989533246952583,0.003147214813406686,19368.0,10.0,8.0,1596.0,20982.0,0.07644647793346677
mlp,2026,NF-BoT-IoT,retrained,NF-ToN-IoT,retained,0.6129956451982581,0.6565592650588707,0.8667136812411848,0.5674926889333538,0.6858896846804948,0.6441264640000531,0.8268748447036874,1.2334136611858768,1662.0,567.0,2810.0,3687.0,8726.0,0.7445564978225991
mlp,2026,NF-BoT-IoT,retrained,NF-BoT-IoT,forgotten,0.014755548407848183,0.25702609115799646,0.9509536784741145,0.014052182315992914,0.02769511566083403,0.20087552119682897,0.9953476477804755,2.8841290623990896,18.0,18.0,24487.0,349.0,24872.0,0.9985525892569959
mlp,2026,NF-BoT-IoT,retrained,NF-CSE-CIC-IDS2018,retained,0.8938960317799325,0.7546116791149522,0.6428571428571429,0.560459492140266,0.5988372093023255,0.8497258541125057,0.66916648433168,0.31981845616291477,19073.0,1030.0,1454.0,1854.0,23411.0,0.14130109777455044
mlp,2026,NF-BoT-IoT,retrained,RETAINED_MACRO,retained_macro,0.835344599598964,0.8028063846746165,0.8344480580120203,0.7076548833005166,0.7597064724491022,0.8312626683358024,0.8316648845768753,0.5187931107207328,40103.0,1607.0,4272.0,7137.0,53119.0,0.21478190477983397
mlp,2026,NF-CSE-CIC-IDS2018,original,NF-UNSW-NB15,retained,0.9988561624249357,0.9965215586279424,0.9912935323383084,0.9937655860349127,0.9925280199252802,0.9999203083734569,0.9987643067390719,0.0037544784839063285,19364.0,14.0,10.0,1594.0,20982.0,0.07644647793346677
mlp,2026,NF-CSE-CIC-IDS2018,original,NF-ToN-IoT,retained,0.6179234471693789,0.6645839163922362,0.8736120954405858,0.5691857780514084,0.68928238583411,0.612623433267644,0.8221147165180834,1.547089840157814,1694.0,535.0,2799.0,3698.0,8726.0,0.7445564978225991
mlp,2026,NF-CSE-CIC-IDS2018,original,NF-BoT-IoT,retained,0.9894660662592474,0.8560378303895779,0.9995933967634383,0.9898534385569335,0.9946995751567874,0.9888356507578604,0.9999835761058589,0.02098719144057624,26.0,10.0,252.0,24584.0,24872.0,0.9985525892569959
mlp,2026,NF-CSE-CIC-IDS2018,original,NF-CSE-CIC-IDS2018,forgotten,0.8897099654008799,0.7501538028367931,0.6230508474576271,0.5556227327690447,0.5874081176094599,0.8400471173817596,0.6790455198467145,0.3562264482850743,18991.0,1112.0,1470.0,1838.0,23411.0,0.14130109777455044
mlp,2026,NF-CSE-CIC-IDS2018,original,RETAINED_MACRO,retained_macro,0.8687485586178539,0.839047768469919,0.9548330081807775,0.8509349342144182,0.8921699936387258,0.8671264641329871,0.9402875331210048,0.5239438366940988,21084.0,559.0,3061.0,29876.0,54580.0,0.6034628068889704
mlp,2026,NF-CSE-CIC-IDS2018,rollback_repair,NF-UNSW-NB15,retained,0.07644647793346677,0.5,0.07644647793346677,1.0,0.142034888869211,0.8430869782144905,0.49966422209674843,23.23867511853746,0.0,19378.0,0.0,1604.0,20982.0,0.07644647793346677
mlp,2026,NF-CSE-CIC-IDS2018,rollback_repair,NF-ToN-IoT,retained,0.7445564978225991,0.5,0.7445564978225991,1.0,0.8535768245418117,0.49340900894107664,0.6850584746140659,6.425713084816808,0.0,2229.0,0.0,6497.0,8726.0,0.7445564978225991
mlp,2026,NF-CSE-CIC-IDS2018,rollback_repair,NF-BoT-IoT,retained,0.9985525892569959,0.5,0.9985525892569959,1.0,0.9992757704997184,0.9877457230543476,0.9999821148348256,0.03641159167654073,0.0,36.0,0.0,24836.0,24872.0,0.9985525892569959
mlp,2026,NF-CSE-CIC-IDS2018,rollback_repair,NF-CSE-CIC-IDS2018,forgotten,0.14130109777455044,0.5,0.14130109777455044,1.0,0.2476140574123283,0.803570476916913,0.3381495814311123,21.578606338219767,0.0,20103.0,0.0,3308.0,23411.0,0.14130109777455044
mlp,2026,NF-CSE-CIC-IDS2018,rollback_repair,RETAINED_MACRO,retained_macro,0.6065185216710206,0.5,0.6065185216710206,1.0,0.6649624946369137,0.7747472367366383,0.7282349371818798,9.900266598343604,0.0,21643.0,0.0,32937.0,54580.0,0.6034628068889704
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical,NF-UNSW-NB15,retained,0.9988561624249357,0.9965215586279424,0.9912935323383084,0.9937655860349127,0.9925280199252802,0.9999203083734569,0.9987643067390719,0.0037544784839063285,19364.0,14.0,10.0,1594.0,20982.0,0.07644647793346677
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical,NF-ToN-IoT,retained,0.6179234471693789,0.6645839163922362,0.8736120954405858,0.5691857780514084,0.68928238583411,0.612623433267644,0.8221147165180834,1.547089840157814,1694.0,535.0,2799.0,3698.0,8726.0,0.7445564978225991
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical,NF-BoT-IoT,retained,0.9894660662592474,0.8560378303895779,0.9995933967634383,0.9898534385569335,0.9946995751567874,0.9888356507578604,0.9999835761058589,0.02098719144057624,26.0,10.0,252.0,24584.0,24872.0,0.9985525892569959
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical,NF-CSE-CIC-IDS2018,forgotten,0.8897099654008799,0.7501538028367931,0.6230508474576271,0.5556227327690447,0.5874081176094599,0.8400471173817596,0.6790455198467145,0.3562264482850743,18991.0,1112.0,1470.0,1838.0,23411.0,0.14130109777455044
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical,RETAINED_MACRO,retained_macro,0.8687485586178539,0.839047768469919,0.9548330081807775,0.8509349342144182,0.8921699936387258,0.8671264641329871,0.9402875331210048,0.5239438366940988,21084.0,559.0,3061.0,29876.0,54580.0,0.6034628068889704
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,NF-UNSW-NB15,retained,0.9871318272805262,0.9229833675178346,0.9819364161849711,0.8472568578553616,0.9096385542168675,0.9915914556163005,0.9519226142435331,0.07095643982251044,19353.0,25.0,245.0,1359.0,20982.0,0.07644647793346677
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,NF-ToN-IoT,retained,0.850332340132936,0.7285576743740579,0.8455598455598455,0.9775280898876404,0.9067675613934895,0.8035759749141906,0.8802796046964086,0.43136528364114857,1069.0,1160.0,146.0,6351.0,8726.0,0.7445564978225991
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,NF-BoT-IoT,retained,0.9915165648118366,0.7322457543708953,0.9992296152130722,0.9922692865195684,0.9957372876219721,0.7757813478642115,0.9994847380949671,0.10412823106617458,17.0,19.0,192.0,24644.0,24872.0,0.9985525892569959
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,NF-CSE-CIC-IDS2018,forgotten,0.6697706206484131,0.7090930694228231,0.26664556294185926,0.7639056831922612,0.3953070003910833,0.8583675720583133,0.7124191278438919,0.5320570790637315,13153.0,6950.0,781.0,2527.0,23411.0,0.14130109777455044
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,RETAINED_MACRO,retained_macro,0.9429935774084329,0.7945955987542627,0.9422419589859629,0.9390180780875235,0.9373811344107764,0.8569829261315675,0.9438956523449696,0.20214998484327787,20439.0,1204.0,583.0,32354.0,54580.0,0.6034628068889704
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,NF-UNSW-NB15,retained,0.9988085025259746,0.9967816744134091,0.9900682805710739,0.9943890274314214,0.9922239502332815,0.9998614324442788,0.9973215995695597,0.004679138764589179,19362.0,16.0,9.0,1595.0,20982.0,0.07644647793346677
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,NF-ToN-IoT,retained,0.6178088471235389,0.6566970240535491,0.8644536652835408,0.5771894720640296,0.6922011998154131,0.6658520241906175,0.8372185310065108,1.152748061488502,1641.0,588.0,2747.0,3750.0,8726.0,0.7445564978225991
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,NF-BoT-IoT,retained,0.989425860405275,0.8560176983232226,0.9995933802301468,0.9898131744242229,0.9946792368852293,0.9850407562498881,0.9999778540156155,0.021365845326172875,26.0,10.0,253.0,24583.0,24872.0,0.9985525892569959
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,NF-CSE-CIC-IDS2018,forgotten,0.8949211908931699,0.7574815877192556,0.6464088397790055,0.56590084643289,0.6034816247582205,0.8261075473403869,0.6783232461835886,0.37005554290041554,19079.0,1024.0,1436.0,1872.0,23411.0,0.14130109777455044
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,RETAINED_MACRO,retained_macro,0.8686810700182628,0.8364987989300602,0.9513717753615872,0.8537972246398913,0.8930347956446413,0.8835847376282615,0.9448393281972286,0.39293101519308804,21029.0,614.0,3009.0,29928.0,54580.0,0.6034628068889704
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=3,NF-UNSW-NB15,retained,0.9988561624249357,0.9965215586279424,0.9912935323383084,0.9937655860349127,0.9925280199252802,0.9999203405460958,0.9987654264331527,0.003755984447812622,19364.0,14.0,10.0,1594.0,20982.0,0.07644647793346677
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=3,NF-ToN-IoT,retained,0.6179234471693789,0.6645839163922362,0.8736120954405858,0.5691857780514084,0.68928238583411,0.6109250961878875,0.8217048369271265,1.5571898209084225,1694.0,535.0,2799.0,3698.0,8726.0,0.7445564978225991
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=3,NF-BoT-IoT,retained,0.9894660662592474,0.8560378303895779,0.9995933967634383,0.9898534385569335,0.9946995751567874,0.988787557488234,0.9999835035530905,0.02097343873286926,26.0,10.0,252.0,24584.0,24872.0,0.9985525892569959
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=3,NF-CSE-CIC-IDS2018,forgotten,0.8897526803639315,0.7503049515671438,0.6231785835310064,0.555925030229746,0.5876338073174628,0.8402132584300888,0.6791010901461001,0.356550097777193,18991.0,1112.0,1469.0,1839.0,23411.0,0.14130109777455044
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=3,RETAINED_MACRO,retained_macro,0.8687485586178539,0.839047768469919,0.9548330081807775,0.8509349342144182,0.8921699936387258,0.8665443314074057,0.9401512556377899,0.5273064146963681,21084.0,559.0,3061.0,29876.0,54580.0,0.6034628068889704
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,NF-UNSW-NB15,retained,0.9988561624249357,0.9965215586279424,0.9912935323383084,0.9937655860349127,0.9925280199252802,0.9999203083734569,0.9987643067390719,0.0037544784839063285,19364.0,14.0,10.0,1594.0,20982.0,0.07644647793346677
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,NF-ToN-IoT,retained,0.6179234471693789,0.6645839163922362,0.8736120954405858,0.5691857780514084,0.68928238583411,0.612623433267644,0.8221147165180834,1.547089840157814,1694.0,535.0,2799.0,3698.0,8726.0,0.7445564978225991
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,NF-BoT-IoT,retained,0.9894660662592474,0.8560378303895779,0.9995933967634383,0.9898534385569335,0.9946995751567874,0.9888356507578604,0.9999835761058589,0.02098719144057624,26.0,10.0,252.0,24584.0,24872.0,0.9985525892569959
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,NF-CSE-CIC-IDS2018,forgotten,0.8897099654008799,0.7501538028367931,0.6230508474576271,0.5556227327690447,0.5874081176094599,0.8400471173817596,0.6790455198467145,0.3562264482850743,18991.0,1112.0,1470.0,1838.0,23411.0,0.14130109777455044
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,RETAINED_MACRO,retained_macro,0.8687485586178539,0.839047768469919,0.9548330081807775,0.8509349342144182,0.8921699936387258,0.8671264641329871,0.9402875331210048,0.5239438366940988,21084.0,559.0,3061.0,29876.0,54580.0,0.6034628068889704
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,NF-UNSW-NB15,retained,0.9990468020207797,0.9977684414209599,0.9913151364764268,0.9962593516209476,0.9937810945273632,0.9999244586438744,0.9988742078331112,0.0037720362965159198,19364.0,14.0,6.0,1598.0,20982.0,0.07644647793346677
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,NF-ToN-IoT,retained,0.618725647490259,0.6546602624961391,0.8617069831127339,0.5811913190703402,0.6941814505009651,0.6895245781726363,0.8464090047340106,1.0106819759853014,1623.0,606.0,2721.0,3776.0,8726.0,0.7445564978225991
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,NF-BoT-IoT,retained,0.9903908009006112,0.8565008679157495,0.9995937766584068,0.9907795136092769,0.9951671283845267,0.9858516311447538,0.999979141127139,0.01730670249044708,26.0,10.0,229.0,24607.0,24872.0,0.9985525892569959
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,NF-CSE-CIC-IDS2018,forgotten,0.9015847251292127,0.7681805539440443,0.6762640449438202,0.5822249093107618,0.6257309941520468,0.8275894710559842,0.694165109427857,0.3331620485098604,19181.0,922.0,1382.0,1926.0,23411.0,0.14130109777455044
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,RETAINED_MACRO,retained_macro,0.8693877501372166,0.8363098572776161,0.9508719654158558,0.8560767281001881,0.8943765578042852,0.8917668893204215,0.9484207845647536,0.3439202382574214,21013.0,630.0,2956.0,29981.0,54580.0,0.6034628068889704
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,NF-UNSW-NB15,retained,0.9990944619197407,0.9986519986029354,0.9901051329622759,0.9981296758104738,0.9941012108040981,0.9999134234287334,0.9988640591417955,0.004741221448408577,19362.0,16.0,3.0,1601.0,20982.0,0.07644647793346677
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,NF-ToN-IoT,retained,0.649438459775384,0.6571602257258811,0.8511029411764706,0.6413729413575496,0.7315017993504783,0.7878972750166019,0.8778709750122149,0.5126934905934866,1500.0,729.0,2330.0,4167.0,8726.0,0.7445564978225991
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,NF-BoT-IoT,retained,0.989667095529109,0.7313196793185519,0.9992281756509729,0.9904171364148816,0.9948031464218551,0.9262741361106638,0.9998743681850305,0.024591581264705925,17.0,19.0,238.0,24598.0,24872.0,0.9985525892569959
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,NF-CSE-CIC-IDS2018,forgotten,0.8906069796249626,0.7669658228081848,0.6171948540947599,0.5946191051995163,0.6056966897613549,0.8398427060733955,0.6974904641931254,0.31353311646709353,18883.0,1220.0,1341.0,1967.0,23411.0,0.14130109777455044
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,RETAINED_MACRO,retained_macro,0.8794000057414112,0.7957106345491228,0.9468120832632397,0.8766399178609684,0.9068020521921438,0.9046949448519997,0.9588698007796803,0.18067543110220038,20879.0,764.0,2571.0,30366.0,54580.0,0.6034628068889704
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd,NF-UNSW-NB15,retained,0.9988561624249357,0.9970933951116635,0.9900744416873449,0.9950124688279302,0.9925373134328358,0.9997798104594021,0.9974718844961538,0.007360565392065838,19362.0,16.0,8.0,1596.0,20982.0,0.07644647793346677
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd,NF-ToN-IoT,retained,0.6005042402016961,0.6377084139948499,0.8511779799393515,0.5616438356164384,0.6767433234421365,0.7162425726668339,0.8523498682453939,0.8934343974660862,1591.0,638.0,2848.0,3649.0,8726.0,0.7445564978225991
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd,NF-BoT-IoT,retained,0.9903103891926665,0.8564606037830389,0.9995937436522445,0.9906989853438557,0.9951264888475461,0.9780135466437608,0.9999669244453502,0.01954910161852811,26.0,10.0,231.0,24605.0,24872.0,0.9985525892569959
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd,NF-CSE-CIC-IDS2018,forgotten,0.9057707915082653,0.7707442779119217,0.700218023255814,0.5825272067714631,0.635973597359736,0.8464669798181446,0.7012162684321013,0.29070991015243164,19278.0,825.0,1381.0,1927.0,23411.0,0.14130109777455044
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd,RETAINED_MACRO,retained_macro,0.8632235972730995,0.8304208042965174,0.9469487217596471,0.849118429929408,0.8881357085741728,0.898011976589999,0.9499295590622993,0.30678135482556007,20979.0,664.0,3087.0,29850.0,54580.0,0.6034628068889704
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r,NF-UNSW-NB15,retained,0.936278715089124,0.5852308541269389,0.9750889679715302,0.1708229426433915,0.2907161803713528,0.9834710976455032,0.9047525808015663,0.1426993034866917,19371.0,7.0,1330.0,274.0,20982.0,0.07644647793346677
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r,NF-ToN-IoT,retained,0.6740774696309878,0.5580308901930995,0.7733872174824128,0.7952901339079576,0.7841857641523752,0.45936244308637325,0.6803243642725121,0.9794441673487487,715.0,1514.0,1330.0,5167.0,8726.0,0.7445564978225991
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r,NF-BoT-IoT,retained,0.9944917980057897,0.6089167158783844,0.9988689153706322,0.9956112095345466,0.9972374019479341,0.8771809738551566,0.9997801832998142,0.01744558017277719,8.0,28.0,109.0,24727.0,24872.0,0.9985525892569959
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r,NF-CSE-CIC-IDS2018,forgotten,0.7019349878262355,0.645110299851773,0.25249527920151066,0.56590084643289,0.34918858421936205,0.6970908617476105,0.24830076899981843,1.167805478504954,14561.0,5542.0,1436.0,1872.0,23411.0,0.14130109777455044
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r,RETAINED_MACRO,retained_macro,0.8682826609086338,0.5840594867328076,0.9157817002748584,0.6539080953619653,0.690713115490554,0.773338171529011,0.8616190427912976,0.3798630170027391,20094.0,1549.0,2769.0,30168.0,54580.0,0.6034628068889704
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r@lr=0.0001,NF-UNSW-NB15,retained,0.983414355161567,0.8998128260214362,0.9779299847792998,0.8011221945137157,0.8807402330363262,0.9946306117768846,0.9578104144512579,0.05075449532296863,19349.0,29.0,319.0,1285.0,20982.0,0.07644647793346677
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r@lr=0.0001,NF-ToN-IoT,retained,0.8323401329360531,0.6859722259913175,0.8240216271884655,0.9852239495151608,0.8974412898703119,0.6727591704160245,0.7718647686826089,0.7151410308608162,862.0,1367.0,96.0,6401.0,8726.0,0.7445564978225991
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r@lr=0.0001,NF-BoT-IoT,retained,0.9951752975233193,0.5260464200712227,0.9986281471917366,0.99653728458689,0.9975816203143894,0.9605165440847514,0.9999363832518542,0.011656007702626137,2.0,34.0,86.0,24750.0,24872.0,0.9985525892569959
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r@lr=0.0001,NF-CSE-CIC-IDS2018,forgotten,0.58079535261202,0.6843081212168457,0.22864531197864532,0.8285973397823458,0.35839435146443516,0.7316036664503082,0.22781540831413208,1.9945766284981379,10856.0,9247.0,567.0,2741.0,23411.0,0.14130109777455044
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r@lr=0.0001,RETAINED_MACRO,retained_macro,0.9369765952069798,0.7039438240279922,0.9335265863865007,0.9276278095385888,0.9252543810736759,0.8759687754258868,0.9098705221285736,0.2591838446288036,20213.0,1430.0,501.0,32436.0,54580.0,0.6034628068889704
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,NF-UNSW-NB15,retained,0.9877990658659803,0.92420235663293,0.9898255813953488,0.8491271820448878,0.9140939597315436,0.9989719876693857,0.989104720548824,0.03168592786053719,19364.0,14.0,242.0,1362.0,20982.0,0.07644647793346677
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,NF-ToN-IoT,retained,0.5664680265872106,0.5345420148706519,0.7671259842519685,0.5998152993689395,0.6732314071002851,0.5719998248838043,0.7278137590695557,0.7329190890359751,1046.0,1183.0,2600.0,3897.0,8726.0,0.7445564978225991
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,NF-BoT-IoT,retained,0.9920794467674493,0.5799712782519998,0.9987853759261509,0.993275889837333,0.9960230140304835,0.9862263112685886,0.9999798038549638,0.015573520228101309,6.0,30.0,167.0,24669.0,24872.0,0.9985525892569959
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,NF-CSE-CIC-IDS2018,forgotten,0.7639143992140447,0.6971103201823787,0.3214802896218825,0.6039903264812576,0.4196156673317232,0.7768400762072906,0.3626356265135042,0.630420402957398,15886.0,4217.0,1310.0,1998.0,23411.0,0.14130109777455044
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,RETAINED_MACRO,retained_macro,0.8487821797402134,0.6795718832518606,0.9185789805244894,0.8140727904170534,0.8611161269541041,0.8523993746072596,0.9056327611577811,0.2600595123748712,20416.0,1227.0,3009.0,29928.0,54580.0,0.6034628068889704
mlp,2026,NF-CSE-CIC-IDS2018,retrained,NF-UNSW-NB15,retained,0.9992374416166238,0.9987294059721169,0.9919454770755886,0.9981296758104738,0.9950279676817899,0.9999494567842959,0.9993126341583343,0.003102504651983546,19365.0,13.0,3.0,1601.0,20982.0,0.07644647793346677
mlp,2026,NF-CSE-CIC-IDS2018,retrained,NF-ToN-IoT,retained,0.8224845289938116,0.7531797641635063,0.8703592814371257,0.8948745574880714,0.8824466874098809,0.7818113312193715,0.8763845471923267,0.4694288794004536,1363.0,866.0,683.0,5814.0,8726.0,0.7445564978225991
mlp,2026,NF-CSE-CIC-IDS2018,retrained,NF-BoT-IoT,retained,0.9916371823737536,0.565881068699558,0.9987444309437019,0.9928732485102271,0.9958001857610144,0.9838563196793185,0.9999762535774808,0.013597452633789996,5.0,31.0,177.0,24659.0,24872.0,0.9985525892569959
mlp,2026,NF-CSE-CIC-IDS2018,retrained,NF-CSE-CIC-IDS2018,forgotten,0.4939131177651531,0.5930575206970679,0.18081925549409478,0.7312575574365175,0.2899436653481961,0.6712237899846023,0.22958047445609386,1.1233935482442259,9144.0,10959.0,889.0,2419.0,23411.0,0.14130109777455044
mlp,2026,NF-CSE-CIC-IDS2018,retrained,RETAINED_MACRO,retained_macro,0.937786384328063,0.7725967462783938,0.9536830631521388,0.9619591606029241,0.9577582802842284,0.9218723692276619,0.9585578116427138,0.16204294556207569,20733.0,910.0,863.0,32074.0,54580.0,0.6034628068889704
numerical_feature_transformer,2026,NF-UNSW-NB15,original,NF-UNSW-NB15,forgotten,0.9980936040415594,0.9883889267954069,0.9980891719745223,0.976932668329177,0.9873976055450535,0.999868446079558,0.9953984451954956,0.005620020804474411,19375.0,3.0,37.0,1567.0,20982.0,0.07644647793346677
numerical_feature_transformer,2026,NF-UNSW-NB15,original,NF-ToN-IoT,retained,0.8299335319734128,0.7822013031103219,0.8904813833930518,0.8797906726181315,0.8851037472901827,0.7639680197500133,0.8367612991205162,0.5101396218332253,1526.0,703.0,781.0,5716.0,8726.0,0.7445564978225991
numerical_feature_transformer,2026,NF-UNSW-NB15,original,NF-BoT-IoT,retained,0.9932454165326472,0.6498988922889712,0.9989885913099765,0.9942422290223869,0.9966097590507326,0.9362831284336358,0.9998845309291368,0.02041975510368469,11.0,25.0,143.0,24693.0,24872.0,0.9985525892569959
numerical_feature_transformer,2026,NF-UNSW-NB15,original,NF-CSE-CIC-IDS2018,retained,0.9555337234633292,0.9281435793090012,0.8130350731842032,0.8899637243047158,0.8497618703997691,0.9589796195301574,0.9256639548015417,0.1632995156457003,19426.0,677.0,364.0,2944.0,23411.0,0.14130109777455044
numerical_feature_transformer,2026,NF-UNSW-NB15,original,RETAINED_MACRO,retained_macro,0.9262375573231297,0.7867479249027648,0.9008350159624104,0.9213322086484114,0.9104917922468948,0.8864102559046021,0.9207699282837316,0.23128629752753674,20963.0,1405.0,1288.0,33353.0,57009.0,0.6076408988054518
numerical_feature_transformer,2026,NF-UNSW-NB15,rollback_repair,NF-UNSW-NB15,forgotten,0.07644647793346677,0.5,0.07644647793346677,1.0,0.142034888869211,0.9347493037197491,0.741048682113205,0.8513571388292316,0.0,19378.0,0.0,1604.0,20982.0,0.07644647793346677
numerical_feature_transformer,2026,NF-UNSW-NB15,rollback_repair,NF-ToN-IoT,retained,0.7445564978225991,0.5,0.7445564978225991,1.0,0.8535768245418117,0.45491244777156015,0.673956569493249,0.6243862180011323,0.0,2229.0,0.0,6497.0,8726.0,0.7445564978225991
numerical_feature_transformer,2026,NF-UNSW-NB15,rollback_repair,NF-BoT-IoT,retained,0.9985525892569959,0.5,0.9985525892569959,1.0,0.9992757704997184,0.6151252214527299,0.9983073550876842,0.5355093922724912,0.0,36.0,0.0,24836.0,24872.0,0.9985525892569959
numerical_feature_transformer,2026,NF-UNSW-NB15,rollback_repair,NF-CSE-CIC-IDS2018,retained,0.14130109777455044,0.5,0.14130109777455044,1.0,0.2476140574123283,0.5832600559356316,0.19469176395190974,0.8302665708071776,0.0,20103.0,0.0,3308.0,23411.0,0.14130109777455044
numerical_feature_transformer,2026,NF-UNSW-NB15,rollback_repair,RETAINED_MACRO,retained_macro,0.6281367282847151,0.5,0.6281367282847151,1.0,0.7001555508179528,0.5510992417199738,0.622318562844281,0.6633873936936002,0.0,22368.0,0.0,34641.0,57009.0,0.6076408988054518
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical,NF-UNSW-NB15,forgotten,0.9980936040415594,0.9883889267954069,0.9980891719745223,0.976932668329177,0.9873976055450535,0.999868446079558,0.9953984451954956,0.005620020804474411,19375.0,3.0,37.0,1567.0,20982.0,0.07644647793346677
