architecture,seed,forgotten_domain,candidate_model,evaluation_domain,evaluation_scope,prediction_agreement,mean_abs_attack_probability_gap,root_mean_square_probability_gap,mean_jensen_shannon_divergence,linear_cka_to_retrained,f1_gap_to_retrained,roc_auc_gap_to_retrained,log_loss_gap_to_retrained
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,NF-BoT-IoT,retained,0.9940495336120939,0.011842151502093529,0.0511502191753749,0.0030229324136140084,0.5751209153331033,-0.0023147819715030327,0.0012795046616919103,0.011510071639180833
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,NF-CSE-CIC-IDS2018,forgotten,0.5871171671436505,0.3246583967365366,0.4595661545588143,0.13337987413496527,0.5019243664380336,0.4490017503702706,0.1793145590414924,-0.8278442857214543
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd,NF-UNSW-NB15,retained,0.9956629491945477,0.07123509038506545,0.08277330923559567,0.024511822620332198,0.8945226780146985,-0.025924544526810367,-0.001560952093911272,0.07461047052379194
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd,NF-ToN-IoT,retained,0.5789594315837726,0.2206941755158991,0.27057329530946606,0.043173247441668665,0.4963586810991284,-0.28691993599429366,-0.27742451860136563,0.2897957911520232
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd,NF-BoT-IoT,retained,0.996662914120296,0.02241542002953471,0.05077672203426215,0.00643008109195373,0.5796799322428248,-0.0009120076853686987,-0.009324502066891949,0.017641505840087675
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd,NF-CSE-CIC-IDS2018,forgotten,0.5905343641877749,0.33780846634318434,0.46555455548039265,0.13814490701436005,0.42935881291473205,0.44532635498525636,0.1874020950508749,-0.8337897710420838
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,scrub_r,NF-UNSW-NB15,retained,0.9995234010103898,0.00432390794414714,0.017905838584548604,0.0010696575837197326,0.8978128256927536,-0.0006125665879691544,-2.313212736559933e-05,0.0027363755347333085
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,scrub_r,NF-ToN-IoT,retained,0.8487279394911758,0.178565292950519,0.2549241999003524,0.040675326779670964,0.3611756514129652,-0.029231791811237806,-0.10261363684229308,0.029204268762477503
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,scrub_r,NF-BoT-IoT,retained,0.9938485043422323,0.013437774536518564,0.038887613482159696,0.003192850730305776,0.3858883827720305,-0.00026228916090298426,0.0009819974588859415,0.0016811087279972187
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,scrub_r,NF-CSE-CIC-IDS2018,forgotten,0.924992524881466,0.161403875185136,0.22580421370886034,0.04949754402074074,0.7252647170020754,0.02308821919025167,0.012032305091896456,-0.1857067732505675
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,NF-UNSW-NB15,retained,0.9994757411114289,0.0028864497952288005,0.01689758018943881,0.0007140738999433466,0.9150215519514447,-0.0003003632706395365,-4.060187028565032e-05,0.001738103808182284
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,NF-ToN-IoT,retained,0.887577355030942,0.2142984748584379,0.26148933466929947,0.04971729702284465,0.6168518577663294,-0.019173912846441765,-0.061484290675483666,-0.009548561838791547
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,NF-BoT-IoT,retained,0.9956577677709875,0.009530220854500403,0.04393418465782303,0.0024101855356204595,0.4808145190852444,0.0016987687203275925,0.0034504124836707284,-0.009005262898594232
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,NF-CSE-CIC-IDS2018,forgotten,0.6947161590705224,0.3016289418180341,0.40050252377047274,0.12055316096921029,0.4465493649477435,-0.08664291406035232,-0.13310435537513854,0.6759851523701281
mlp,1337,NF-UNSW-NB15,original,NF-UNSW-NB15,forgotten,0.28943856639023924,0.6298017565506042,0.709395000451509,0.3463610936167336,0.28758942153183803,0.9356527264818559,0.7303415041969851,-1.580589549022742
mlp,1337,NF-UNSW-NB15,original,NF-ToN-IoT,retained,0.9616089846435939,0.08222352676072611,0.11438415131674502,0.013249861264812408,0.8283149223918721,0.00864174380361038,0.08668690170215576,-0.45709085197636024
mlp,1337,NF-UNSW-NB15,original,NF-BoT-IoT,retained,0.9974670311997427,0.0034877465206592582,0.027202767739071616,0.0005372858766943194,0.8980409820254348,0.0002241528187449937,-0.0018342549345931047,-8.335189133961904e-05
mlp,1337,NF-UNSW-NB15,original,NF-CSE-CIC-IDS2018,retained,0.9852206227841613,0.022995072469214707,0.057152244986251925,0.0023098934035967397,0.917413592889661,-0.015003347707405745,-0.030604576575737674,0.09753982122168248
mlp,1337,NF-UNSW-NB15,rollback_repair,NF-UNSW-NB15,forgotten,0.5125345534267467,0.31844542019981065,0.34950991356800276,0.08509957025958026,0.33719027990780903,-0.03474638667686429,-0.19026369402636456,-0.8947392219911188
mlp,1337,NF-UNSW-NB15,rollback_repair,NF-ToN-IoT,retained,0.7547559019023607,0.3423932984821386,0.3700938327835002,0.09721802777374625,0.5229780194782011,0.00453413101115685,-0.25509951689059923,-0.6913778869640488
mlp,1337,NF-UNSW-NB15,rollback_repair,NF-BoT-IoT,retained,0.9849228047603731,0.43157393040260866,0.4334154555453979,0.17729987931591293,0.4513381482940113,0.0052595717078784965,-0.3512363325638409,0.5489568928524832
mlp,1337,NF-UNSW-NB15,rollback_repair,NF-CSE-CIC-IDS2018,retained,0.22087907393960104,0.46588580295671694,0.47700553016243413,0.1720139334097644,0.45940267254494815,-0.41172694678156446,-0.35192375499550954,0.34635161800288805
mlp,1337,NF-UNSW-NB15,ssd_canonical,NF-UNSW-NB15,forgotten,0.28943856639023924,0.6298017565506042,0.709395000451509,0.3463610936167336,0.28758942153183803,0.9356527264818559,0.7303415041969851,-1.580589549022742
mlp,1337,NF-UNSW-NB15,ssd_canonical,NF-ToN-IoT,retained,0.9616089846435939,0.08222352676072611,0.11438415131674502,0.013249861264812408,0.8283149223918721,0.00864174380361038,0.08668690170215576,-0.45709085197636024
mlp,1337,NF-UNSW-NB15,ssd_canonical,NF-BoT-IoT,retained,0.9974670311997427,0.0034877465206592582,0.027202767739071616,0.0005372858766943194,0.8980409820254348,0.0002241528187449937,-0.0018342549345931047,-8.335189133961904e-05
mlp,1337,NF-UNSW-NB15,ssd_canonical,NF-CSE-CIC-IDS2018,retained,0.9852206227841613,0.022995072469214707,0.057152244986251925,0.0023098934035967397,0.917413592889661,-0.015003347707405745,-0.030604576575737674,0.09753982122168248
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=1,NF-UNSW-NB15,forgotten,0.29310837861023736,0.6252669470300928,0.7054642676717326,0.3421249479839816,0.2854031595843831,0.9082486542097664,0.7300986007733273,-1.5689812483486096
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=1,NF-ToN-IoT,retained,0.9653907861563145,0.07201874225341999,0.10202121330487897,0.010182471184788638,0.8375658823185654,0.007375806982742761,0.06250802299408242,-0.38267574403851157
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=1,NF-BoT-IoT,retained,0.9972257960759087,0.0035064668455483438,0.027718735376882027,0.000547080012287583,0.8928725127756715,0.0004281004108036557,-0.0014237844705712321,-0.0004844172562255347
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=1,NF-CSE-CIC-IDS2018,retained,0.9858613472299347,0.021791447692115544,0.05518876898953684,0.002198507848407413,0.9102362595554951,-0.012822707174440229,-0.02156878773229598,0.08640517632328626
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=2,NF-UNSW-NB15,forgotten,0.2923934801258221,0.6268842430862465,0.7070238862708664,0.34397398085559444,0.27221341303324786,0.9138481614612863,0.7301503987219483,-1.5710377026595002
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=2,NF-ToN-IoT,retained,0.9635571854228742,0.07573118389482578,0.10638656949646934,0.011178991165213368,0.824612765933782,0.0076791956385717786,0.0688768733583287,-0.4063830869426138
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=2,NF-BoT-IoT,retained,0.9970649726600193,0.003561686877661411,0.027842064007282313,0.0005598471402493449,0.8969410247134479,0.0003873175027991893,-0.002202224369642569,-8.203183363349187e-05
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=2,NF-CSE-CIC-IDS2018,retained,0.9851779078211097,0.022894046848059655,0.057329994222087274,0.0023129268936575927,0.9158258744941761,-0.01523015311072895,-0.025526579229423252,0.09323427536469553
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=3,NF-UNSW-NB15,forgotten,0.28943856639023924,0.6297888754300343,0.7093768481044617,0.34633932899283093,0.28546142213130477,0.9356527264818559,0.7303385443142066,-1.5805952495370368
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=3,NF-ToN-IoT,retained,0.9616089846435939,0.08204501024306762,0.1141652713269958,0.013181056383476527,0.8267245171759268,0.00864174380361038,0.08610068366440038,-0.4567987691797738
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=3,NF-BoT-IoT,retained,0.9974268253457703,0.003531919683573739,0.027506513190061616,0.0005478342768436567,0.8979948657865662,0.00024455129683231824,-0.001983008535995978,-0.00016096580532076396
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=3,NF-CSE-CIC-IDS2018,retained,0.9852206227841613,0.022995911985736677,0.057156396017792786,0.002310160499312922,0.9172374020753126,-0.015003347707405745,-0.03037041371158622,0.09793054683812175
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=5,NF-UNSW-NB15,forgotten,0.28943856639023924,0.6298017565506042,0.709395000451509,0.3463610936167336,0.28758942153183803,0.9356527264818559,0.7303415041969851,-1.580589549022742
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=5,NF-ToN-IoT,retained,0.9616089846435939,0.08222352676072611,0.11438415131674502,0.013249861264812408,0.8283149223918721,0.00864174380361038,0.08668690170215576,-0.45709085197636024
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=5,NF-BoT-IoT,retained,0.9974670311997427,0.0034877465206592582,0.027202767739071616,0.0005372858766943194,0.8980409820254348,0.0002241528187449937,-0.0018342549345931047,-8.335189133961904e-05
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=5,NF-CSE-CIC-IDS2018,retained,0.9852206227841613,0.022995072469214707,0.057152244986251925,0.0023098934035967397,0.917413592889661,-0.015003347707405745,-0.030604576575737674,0.09753982122168248
mlp,1337,NF-UNSW-NB15,dc_ssd_no_contrast,NF-UNSW-NB15,forgotten,0.29120198265179675,0.6245584926325288,0.7045640124574241,0.3392220134807207,0.3281117543089262,0.922755172624261,0.7298728775388393,-1.5724323996064726
mlp,1337,NF-UNSW-NB15,dc_ssd_no_contrast,NF-ToN-IoT,retained,0.955878982351593,0.10624329972105662,0.14055402787530372,0.01864007097722037,0.8415909295120642,0.017864584983093956,0.059340394742011915,-0.47757041199721584
mlp,1337,NF-UNSW-NB15,dc_ssd_no_contrast,NF-BoT-IoT,retained,0.9969845609520747,0.003896014171092049,0.03063013984904855,0.0006647408227364997,0.8687025875702746,0.0008362496241817174,-0.0025836151822621334,-0.003563247456082802
mlp,1337,NF-UNSW-NB15,dc_ssd_no_contrast,NF-CSE-CIC-IDS2018,retained,0.9865447866387596,0.0215036915508703,0.05451218182801177,0.002216330566711696,0.8920106631255595,-0.0024795770903999204,0.014983678974683112,0.025283110832058142
mlp,1337,NF-UNSW-NB15,dc_ssd_no_class_balance,NF-UNSW-NB15,forgotten,0.2955390334572491,0.6238293792874641,0.7046886766162641,0.3415658010872055,0.2862248583595296,0.8910782901767853,0.729669739496856,-1.5584176201570032
mlp,1337,NF-UNSW-NB15,dc_ssd_no_class_balance,NF-ToN-IoT,retained,0.9633279853311941,0.07192730258121374,0.10119040725933125,0.010005873560738975,0.8303795056723463,0.00930958783524427,0.05710911334098845,-0.3758526615248632
mlp,1337,NF-UNSW-NB15,dc_ssd_no_class_balance,NF-BoT-IoT,retained,0.997145384367964,0.0035571909927301615,0.027946942350165073,0.000557377415635715,0.9011100698870433,0.0004281004108036557,-0.0017805694243122616,-0.0004292756886088711
mlp,1337,NF-UNSW-NB15,dc_ssd_no_class_balance,NF-CSE-CIC-IDS2018,retained,0.9852633377472129,0.023039924634697603,0.05620760595653462,0.0022936111128792503,0.910508998967578,-0.015550460605924354,-0.018254199758787615,0.08470152037916534
mlp,1337,NF-UNSW-NB15,dc_ssd,NF-UNSW-NB15,forgotten,0.29615861214374223,0.6189807654523204,0.7001079991768966,0.3346974257284007,0.35082489177824583,0.8866099607254395,0.729371692170132,-1.5583949408575557
mlp,1337,NF-UNSW-NB15,dc_ssd,NF-ToN-IoT,retained,0.9616089846435939,0.07086252505542301,0.10500975894846118,0.008827141118211652,0.8519746372750543,0.010304375024487,-0.012675174026898328,-0.17928937726991734
mlp,1337,NF-UNSW-NB15,dc_ssd,NF-BoT-IoT,retained,0.9977082663235767,0.005033906504851745,0.03102729317661464,0.0009096080743445395,0.8503067064350145,0.00046941172920644814,-0.0037646964084393497,0.0012021363791373044
mlp,1337,NF-UNSW-NB15,dc_ssd,NF-CSE-CIC-IDS2018,retained,0.9856904873777285,0.024267079180653864,0.059616959838867084,0.0027224885031658427,0.876748609686151,0.0010421615257214523,0.11723865592801652,-0.04364710832268487
mlp,1337,NF-UNSW-NB15,scrub_r,NF-UNSW-NB15,forgotten,0.6235344581069489,0.40669722036628514,0.519761101647281,0.20168930449089473,0.1993625291624736,0.04053968100762484,0.018378732573046674,20.503955070762323
mlp,1337,NF-UNSW-NB15,scrub_r,NF-ToN-IoT,retained,0.9202383680953472,0.09412721103316264,0.1523491179732739,0.01704940548198577,0.037007718126006034,-0.032057649286741596,-0.045963892780551685,-0.18091720443367731
mlp,1337,NF-UNSW-NB15,scrub_r,NF-BoT-IoT,retained,0.9963814731424896,0.009877570620251267,0.04117853505108285,0.0025548288096290234,0.6358801640063856,-0.0004080069136603859,-0.10736095452837269,0.00932168369181199
mlp,1337,NF-UNSW-NB15,scrub_r,NF-CSE-CIC-IDS2018,retained,0.9818461407030883,0.05421384879183942,0.0935420952220607,0.007947834267939137,0.8585086765899903,0.018137996749061136,0.03031945937911895,-0.02833518725006373
mlp,1337,NF-UNSW-NB15,scrub_r@lr=0.001,NF-UNSW-NB15,forgotten,0.694595367457821,0.36811991795174004,0.49400398812931623,0.18530480175622624,0.22963680584764848,0.06994324215975471,0.014926978404952662,19.352551773337964
mlp,1337,NF-UNSW-NB15,scrub_r@lr=0.001,NF-ToN-IoT,retained,0.9076323630529453,0.08746753638465295,0.16475044858445387,0.018986287193323778,0.0535111823197731,-0.03590771174595919,-0.11229578092190518,-0.03040269787416472
mlp,1337,NF-UNSW-NB15,scrub_r@lr=0.001,NF-BoT-IoT,retained,0.9967835316822129,0.004428155788276121,0.03330689397627292,0.0009380292169896517,0.435094429541634,-0.00032602375654811055,-0.0022782788425402822,0.0005288201759095744
mlp,1337,NF-UNSW-NB15,scrub_r@lr=0.001,NF-CSE-CIC-IDS2018,retained,0.973004143351416,0.049505584855867306,0.09747361998125703,0.00899772694023099,0.7727733841207691,0.048468084885967544,0.13888884127035972,-0.13702392423264814
mlp,1337,NF-ToN-IoT,original,NF-UNSW-NB15,retained,0.9992851015155848,0.0009117298671598867,0.015490489159471517,0.00022531624898108484,0.9665901728965482,0.00033189143427769796,-2.358254431011897e-05,0.0003984955064946973
mlp,1337,NF-ToN-IoT,original,NF-ToN-IoT,forgotten,0.4981663992665597,0.42708845135144974,0.5432513320975922,0.18726310589936657,0.7316070322725012,0.6319600085053341,0.26072288048464654,-1.8579753732282067
mlp,1337,NF-ToN-IoT,original,NF-BoT-IoT,retained,0.9873351559987135,0.00963131617837207,0.07372747914283226,0.0034343336189151977,0.7369613909467134,-0.00010307075043924918,0.0012985182799162276,-0.02106845630968672
mlp,1337,NF-ToN-IoT,original,NF-CSE-CIC-IDS2018,retained,0.9340053820853444,0.09253672782025221,0.2097407235436622,0.03444914354511737,0.6950545309978022,-0.0253249114825026,-0.018483137115920645,0.05071316921934288
mlp,1337,NF-ToN-IoT,rollback_repair,NF-UNSW-NB15,retained,0.9239824611571823,0.08673694271348126,0.27115652611768826,0.05322561830207656,0.26863350104709216,-0.9928102532041263,-0.09703412667629108,0.33457549062097397
mlp,1337,NF-ToN-IoT,rollback_repair,NF-ToN-IoT,forgotten,0.9531285812514325,0.08116527468964076,0.19325814406286834,0.03059680100112833,0.2852465008315947,-0.052128583840139006,0.11686399347926946,0.422619288561108
mlp,1337,NF-ToN-IoT,rollback_repair,NF-BoT-IoT,retained,0.013629784496622709,0.9696019992754632,0.9752319523335223,0.6397229339492597,0.3224523480114897,-0.9932953877939598,-0.0008723895420625905,4.0961876267657225
mlp,1337,NF-ToN-IoT,rollback_repair,NF-CSE-CIC-IDS2018,retained,0.9378070137969331,0.06875110195218848,0.23814725513965015,0.03945115143164852,0.45627163463976134,-0.609151973131822,0.1099574870793888,0.14386322070162438
mlp,1337,NF-ToN-IoT,ssd_canonical,NF-UNSW-NB15,retained,0.9992851015155848,0.0009117298671598867,0.015490489159471517,0.00022531624898108484,0.9665901728965482,0.00033189143427769796,-2.358254431011897e-05,0.0003984955064946973
mlp,1337,NF-ToN-IoT,ssd_canonical,NF-ToN-IoT,forgotten,0.4981663992665597,0.42708845135144974,0.5432513320975922,0.18726310589936657,0.7316070322725012,0.6319600085053341,0.26072288048464654,-1.8579753732282067
mlp,1337,NF-ToN-IoT,ssd_canonical,NF-BoT-IoT,retained,0.9873351559987135,0.00963131617837207,0.07372747914283226,0.0034343336189151977,0.7369613909467134,-0.00010307075043924918,0.0012985182799162276,-0.02106845630968672
mlp,1337,NF-ToN-IoT,ssd_canonical,NF-CSE-CIC-IDS2018,retained,0.9340053820853444,0.09253672782025221,0.2097407235436622,0.03444914354511737,0.6950545309978022,-0.0253249114825026,-0.018483137115920645,0.05071316921934288
mlp,1337,NF-ToN-IoT,ssd_canonical@alpha=1,NF-UNSW-NB15,retained,0.919407110856925,0.46353065564026064,0.4645369360130586,0.19568165325001421,0.20228282177365253,-0.8325728644800907,-0.5692700079710931,0.6221269264349782
mlp,1337,NF-ToN-IoT,ssd_canonical@alpha=1,NF-ToN-IoT,forgotten,0.881388952555581,0.3912635233124566,0.4017280178811758,0.12834915504403646,0.4501058565625067,0.0662800473129291,0.184324020756241,-2.038135059335425
mlp,1337,NF-ToN-IoT,ssd_canonical@alpha=1,NF-BoT-IoT,retained,0.5772756513348344,0.4614498382623981,0.4720668165606584,0.1961962648726785,0.8476923370577225,-0.26922383272889805,-0.47654390579982464,0.6010356255035331
mlp,1337,NF-ToN-IoT,ssd_canonical@alpha=1,NF-CSE-CIC-IDS2018,retained,0.9163213873819999,0.4107417256926185,0.4152122873942271,0.15747799693935344,0.2810586836996718,-0.5064401900744666,-0.13725825000040603,0.11835988798268204
mlp,1337,NF-ToN-IoT,ssd_canonical@alpha=2,NF-UNSW-NB15,retained,0.9266514154989991,0.34576813319404914,0.3649617681202532,0.14184341478941526,0.2626957324189715,-0.9218967916656647,-0.6667909066738665,0.45328653462307056
mlp,1337,NF-ToN-IoT,ssd_canonical@alpha=2,NF-ToN-IoT,forgotten,0.9635571854228742,0.2623569587416042,0.2856039451961337,0.07696316579606555,0.2220044394727707,-0.04339890292502763,0.0621282708180253,-1.803347022216037
mlp,1337,NF-ToN-IoT,ssd_canonical@alpha=2,NF-BoT-IoT,retained,0.016202959150852365,0.8688867238525328,0.8760419602216275,0.499386204773464,0.6280720873601717,-0.988315468115245,-0.8866195576313953,2.161959934690326
mlp,1337,NF-ToN-IoT,ssd_canonical@alpha=2,NF-CSE-CIC-IDS2018,retained,0.9376361539447269,0.3128873798916563,0.3320488216461874,0.11469860946187907,0.19182219574913834,-0.609151973131822,-0.31749910722776487,0.044307784771114855
mlp,1337,NF-ToN-IoT,ssd_canonical@alpha=3,NF-UNSW-NB15,retained,0.7235249261271566,0.43382440402146394,0.4599499125360097,0.18732074942050525,0.10761513928808022,-0.8924695904602428,-0.6008400050807032,0.6113960327441702
mlp,1337,NF-ToN-IoT,ssd_canonical@alpha=3,NF-ToN-IoT,forgotten,0.11815264726105891,0.7291424725652618,0.7712137574849941,0.37176545404619865,0.32067570488179675,0.8199377160414684,0.21581296485460766,-2.1993317502595597
mlp,1337,NF-ToN-IoT,ssd_canonical@alpha=3,NF-BoT-IoT,retained,0.9271469926021229,0.20014094071887065,0.2914856269971163,0.08377706920501203,0.7555613875894597,-0.028099523515526692,-0.5361750863441956,0.22811249483603463
mlp,1337,NF-ToN-IoT,ssd_canonical@alpha=3,NF-CSE-CIC-IDS2018,retained,0.41770962368117553,0.5457426557182341,0.6240372276803293,0.26861119213441637,0.21532208522007912,-0.40557157797845445,-0.28306418889514645,0.7796737836750511
mlp,1337,NF-ToN-IoT,ssd_canonical@alpha=5,NF-UNSW-NB15,retained,0.2968735106281575,0.5616892214251787,0.6197500517387194,0.27686976673513164,0.4323005357721129,-0.8185517193485023,-0.07483167597056484,1.0197782200104109
mlp,1337,NF-ToN-IoT,ssd_canonical@alpha=5,NF-ToN-IoT,forgotten,0.9253953701581481,0.13686159563604627,0.2085528397684301,0.040694836795820345,0.3911732113350912,0.052177228295714334,-0.023645209339465956,-0.6158464022444687
mlp,1337,NF-ToN-IoT,ssd_canonical@alpha=5,NF-BoT-IoT,retained,0.9645786426503699,0.16267730125219038,0.2510841028508156,0.06573198958531534,0.8654225689091423,-0.015889840012249357,-0.07752523218983198,0.1993661308688382
mlp,1337,NF-ToN-IoT,ssd_canonical@alpha=5,NF-CSE-CIC-IDS2018,retained,0.9409679210627483,0.07075558932542633,0.16420823677403826,0.025221917789390685,0.5258711335287873,-0.24504457793634393,0.12193198828933038,-0.15587582320109022
mlp,1337,NF-ToN-IoT,dc_ssd_no_contrast,NF-UNSW-NB15,retained,0.9678295682013154,0.05865084336545699,0.14107702261422694,0.023380331068324448,0.5715570591897534,-0.1825510143734589,-0.007418576198578886,0.07472320932599008
mlp,1337,NF-ToN-IoT,dc_ssd_no_contrast,NF-ToN-IoT,forgotten,0.9418977767591107,0.18014677992823214,0.24638061589641855,0.0577248272211424,0.6906089025685612,-0.023147451764667308,0.0666201117221994,-0.8491244149297847
mlp,1337,NF-ToN-IoT,dc_ssd_no_contrast,NF-BoT-IoT,retained,0.6877211321968478,0.4155349168817796,0.4728009684101369,0.18706108113361197,0.7272181320427669,-0.18735393704166436,-0.1700924732914585,0.661172987821351
mlp,1337,NF-ToN-IoT,dc_ssd_no_contrast,NF-CSE-CIC-IDS2018,retained,0.8434069454529922,0.18295655395503638,0.3141606131587058,0.07919882750015919,0.35762694142945556,-0.5788813178611667,-0.2748240906369681,0.2083482783472318
mlp,1337,NF-ToN-IoT,dc_ssd_no_class_balance,NF-UNSW-NB15,retained,0.11133352397292917,0.4987541307053178,0.5041189436536467,0.21603001109807488,0.010500816731713065,-0.8678043876886647,-0.4737844469227386,0.7006314274842609
mlp,1337,NF-ToN-IoT,dc_ssd_no_class_balance,NF-ToN-IoT,forgotten,0.31343112537245016,0.40625745545127123,0.4338781919424296,0.13974268506385387,0.19122131160161848,0.7476779145876608,0.20055831407296865,-2.088166085001002
mlp,1337,NF-ToN-IoT,dc_ssd_no_class_balance,NF-BoT-IoT,retained,0.23978771309102606,0.8017807058902029,0.8279486021117337,0.4594761463882707,0.6051648497807756,-0.6021811104065695,-0.751009958662157,2.0449287006288706
mlp,1337,NF-ToN-IoT,dc_ssd_no_class_balance,NF-CSE-CIC-IDS2018,retained,0.5521763273674768,0.4156175545567141,0.4331477994896782,0.16323902870408702,0.18401888248520668,-0.24951556159184046,-0.018405995098639827,0.12330980541326741
mlp,1337,NF-ToN-IoT,dc_ssd,NF-UNSW-NB15,retained,0.5743971022781432,0.45708580409140237,0.5196033472413136,0.21246298324742013,0.15929520558885404,-0.761465042772936,-0.23367594083734833,0.7394408914740186
mlp,1337,NF-ToN-IoT,dc_ssd,NF-ToN-IoT,forgotten,0.8943387577355031,0.2806183761553956,0.32646072074564536,0.09106707993835537,0.6251509259878018,-0.016323678286149716,-0.014207509791764328,-1.705047750069963
mlp,1337,NF-ToN-IoT,dc_ssd,NF-BoT-IoT,retained,0.38368446445802507,0.5147556696684378,0.5437593352866129,0.2321456830660119,0.7366649357489382,-0.44911915156241533,-0.2794431470446126,0.7580665158428964
mlp,1337,NF-ToN-IoT,dc_ssd,NF-CSE-CIC-IDS2018,retained,0.8501131946520867,0.2524523910617819,0.32272346316890194,0.09710378528298817,0.3911041437813601,-0.5718872069682297,-0.07782629554529352,-0.008774725137061345
mlp,1337,NF-ToN-IoT,scrub_r,NF-UNSW-NB15,retained,0.9875131064722142,0.02755239003098623,0.10402583127459691,0.01130203421825724,0.6772625566336987,-0.08488445219232188,-0.0029388740451482542,0.03928497932900772
mlp,1337,NF-ToN-IoT,scrub_r,NF-ToN-IoT,forgotten,0.6517304606921843,0.2742719141583833,0.37968508060163686,0.09668509413818849,0.47491363507400275,0.44740035994715294,0.1479121778467931,-1.2977846416319418
mlp,1337,NF-ToN-IoT,scrub_r,NF-BoT-IoT,retained,0.9878980379543262,0.018301921066687918,0.07835256092412762,0.006311972854302434,0.6997580226071235,-0.0019384652164561311,-0.04093184624469848,0.012671760652168317
mlp,1337,NF-ToN-IoT,scrub_r,NF-CSE-CIC-IDS2018,retained,0.9855623424885738,0.02169528597661885,0.08616604886538275,0.007005580332778033,0.6695938926467406,-0.052552229432548225,0.06412148986528332,-0.0362488926883735
